Release 3 - Nutrient profiles (per 100 mL),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193
F002991,22203,Analysed,"Coconut, milk, canned, regular fat",633,633,79.2,1.4,0.26,15.7,0.4,0,0,0,0,1.7,0,0,,1.7,0,0,0,,,,,,,,,,,,,,,,1.7,1.7,,,,,,,,,,,,0,,0,0,3,1.5,,,0.184,,2,0.67,0,26,0.469,,2,,41,163,0,26,,,0.32,0,,6,,6,1,,,,0,0,0,0.22,0.22,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.2,,,,,,,,0.2,0,0.09,0.9,0.74,,6.08,,2.44,0,1.92,0,0.55,,0.01,,0,,0,12.74,,0,,0,0,1.6,,0,,0,,0,1.6,,,,0.34,0,,0,,,,0,,0,0,,,0,0,,0,0,,0,,0,0.34,0,,0,0,0,,,,,,,,,,,,,,,,,13,
F002990,22203,Analysed,"Coconut, milk, canned, reduced fat",293,293,91.5,0.6,0.12,7.2,0.1,0,0,0.1,0.1,0.7,0,0,,0.9,0,0,0,,,,,,,,,,,,,,,,0.9,0.9,,,,,,,,,,,,,,,,5,,,,0.204,,4.2,0.2,,6,0.745,,,,11,62,2.1,15,,,0.22,0,,6,,6,1,,,,0,0,0.1,0.09,0.2,,0.03,,0,0,0,0,0,0,0,0,0,0,0,0.8,,,,,,,,0.82,,,,1.13,,3.63,,1.16,0,0.45,0,0.15,,0,,0,,0,6.52,,0,0,0,0,0.25,,0,,0,,,0.25,,,,0.05,0,,,,,,,,0,,,,0,0,,0,,,,,0,0.05,0,,0,0,0,,,,,,,,,,,,,,,,,6,
F009076,22102,Analysed,"Tahini, sesame seed pulp",2717,2609,0.2,20.4,3.26,60.7,3.4,13.5,0,0,0,0.7,0,0,,0.7,0,0,0.3,,,,,,,,,,,,,,,,1,1,,,,,,0.6,,,,,,,0,3,3.1,330,,70,,1.594,110,0,5.1,1.7,320,1.1,0,,,730,190,20.6,79,200,0.3,5.53,0,0,7,0,7,1,,,,0.95,0.25,6.4,6.41,12.81,0.15,0.2,14,0,99,0,99,99,0,0,0,0,0,0,0,,,,,,0,,0,,,,0,,0,,0,0,5.16,0,2.38,,0,,0,,0,7.54,,,0,0,0,22.22,,0.23,,0,,,22.46,,,,27.91,0.12,,,,,,,,0,,,,0,0,,0,,,,,0,28.03,0,,754.38,0,0,,,,,,,,,,,,,,,,,377,
F004219,27102,Borrowed,"Glucose, liquid or syrup",1762,1762,28.4,0,0,0,0.1,0,0,0,26.4,0,19.5,0,,45.9,45.9,45.9,0,,,,,,,,,60.5,,,,,,,121.6,121.6,,,,,,,,,,,,,,,,11,,264,,0.125,,0,0.7,,3,0,,,,15,4,0,208,,,0,0,,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F004380,27102,Analysed,Honey,1662,1662,21.9,0.4,0.07,0,0.3,0,0,57.2,44.3,0,1.8,0,,103.4,0,103.4,0,,,,,,,,,,,,,,,,103.4,103.4,0,0,,0,0,,0,0,,,,90.1,,0,,11,,,,0.018,,0,0.17,2.1,3,0.529,,0,,6,94,0,11,,,0.24,0,,0,,0,0,,,,0,0,0,0.06,0.06,,0.02,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,4,
F009049,27102,Analysed,"Syrup, golden",1732,1732,24.5,0.4,0.06,0,2.9,0,0,31.7,36.6,38.7,0.9,0,,107.8,107.8,107.8,0,,,,,,,,,,,,,,,,107.8,107.8,,,,,,,,,,,,,,,,331,,,,0.115,,0,4.75,,53,0.086,,,,0,878,1.2,187,,,0,0,,0,,0,0,,,,0,0,0.58,0,0.58,,0.27,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,0,,,,,,,,,,,,,0,,0,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F009052,27102,Borrowed,"Syrup, maple, pure",1439,1439,43.1,0,0.01,0.1,0.6,0,0,0.7,2.1,77.6,,,,80.4,80.3,80.3,8.8,,,,,,,,,,,,,,,,89.1,89.1,,,,,,,,,,,,,,,,136,,,,,,0,0.15,,28,,,,,3,282,0.8,16,,,1.96,0,0,0,,0,0,,,,0.088,1.689,0.11,0,0.11,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,0.02,,,,0.03,0,,,,,,,,,,,,,0,,0,,,,,0,0.03,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F009949,27102,Borrowed,"Syrup, malt",1771,1771,23.1,8.2,1.32,0,1.7,0,0,,,,,,,65.2,65.2,65.2,34.6,,,,,,,,,,,,,,,,99.8,99.8,,,,,,,,,,,,,,,,81,,,,,,0,1.28,,96,,,,,314,426,16.4,46,,,0.19,0,,0,,0,0,,,,0.015,0.523,10.8,0,10.8,,0.66,,0,16,0,16,16,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,,0,0,,0,,0,0,0,,0,,0,,0,0,,,,0,0,,0,,,,0,,0,0,,,0,0,,0,0,,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F009937,27102,Borrowed,"Syrup, rice malt",1802,1802,21.8,0.4,0.07,0,0.3,0,0,,,,,,,72.5,72.5,72.5,37.4,,,,,,,,,,,,,,,,109.8,109.8,,,,,,,,,,,,,,,,27,,,,,,0,1.33,,12,,,,,15,41,0,19,,,0.27,0,,0,,0,0,,,,0.027,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,,0,0,,0,,0,0,0,,0,,0,,0,0,,,,0,0,,0,,,,0,,0,0,,,0,0,,0,0,,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
F009956,27102,Borrowed,Treacle or molasses,1594,1589,38.6,0.8,0.14,0.1,5.4,0.6,0,21.5,20,56.4,0.4,0,,98.3,98.3,98.3,0,,,,,,,,,,,,,,,,98.3,98.3,,,,,,,,,,,,,,,,146,,,,,,0.9,9.88,,271,,,,,44,2080,0,94,,,0,0,,0,,0,0,,,,0,0,0.48,0,0.48,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,,0,0,,0,,0,0,0,,0,,0,,0,0,,,,0,0,,0,,,,0,,0,0,,,0,0,,0,0,,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,0,
